ENSG00000214826.5	genus.Actinomyces.id.423	Inverse variance weighted	240	0.06395376300793	0.00601215909605765	1.99614208919739e-26	2.28283799675837e-23	DDX12P	chr12	9418673	9448229	Transverse
ENSG00000214851.4	genus.Actinomyces.id.423	Inverse variance weighted	13	-0.0723547197956564	0.0178350849431444	4.97335676978076e-05	0.00827295292485894	LINC00612	chr12	9055586	9065070	Transverse
ENSG00000235602.5	genus.Actinomyces.id.423	Inverse variance weighted	13	-0.0742181210483592	0.018130827824437	4.24952817600032e-05	0.00733564778909942	POU5F1P3	chr12	8133772	8134849	Transverse
ENSG00000256069.7	genus.Actinomyces.id.423	Inverse variance weighted	282	-0.00913321276840224	0.00261530579194868	0.000479030676584226	0.0452823856529438	A2MP1	chr12	9228533	9275817	Transverse
ENSG00000256594.7	genus.Actinomyces.id.423	Inverse variance weighted	257	0.0916307396861392	0.00518839979105085	8.41984331752971e-70	2.56777155040264e-66	RP11-705C15.2	chr12	9617284	9658412	Transverse
ENSG00000256673.1	genus.Actinomyces.id.423	Inverse variance weighted	293	-0.0293207607666929	0.00351660661650456	7.56857863052614e-17	7.69388065452041e-14	RP11-599J14.2	chr12	9398355	9414851	Transverse
ENSG00000276417.1	genus.Actinomyces.id.423	Inverse variance weighted	6	0.113167573849898	0.0304261732959815	0.000199684510498799	0.0234219690583784	RP11-266K4.13	chr12	8205984	8207397	Transverse
ENSG00000278635.1	genus.Actinomyces.id.423	Inverse variance weighted	209	-0.0473925481126507	0.00353735377339933	6.23320012552908e-41	1.42568869871164e-37	CTD-2318O12.1	chr12	9415641	9416718	Transverse
ENSG00000003056.7	genus.Adlercreutzia.id.812	Inverse variance weighted	33	-0.11726763077373	0.0191603975976604	9.33917169579666e-10	5.70063040311428e-07	M6PR	chr12	8941468	8949955	Transverse
ENSG00000010626.14	genus.Adlercreutzia.id.812	Inverse variance weighted	92	0.0254755168749987	0.00459510751639022	2.95550317627511e-08	1.50336594899861e-05	LRRC23	chr12	6904733	6914243	Transverse
ENSG00000069493.14	genus.Adlercreutzia.id.812	Inverse variance weighted	255	-0.0814095389204886	0.00655195895604977	1.90698369429219e-35	2.49433467213418e-32	CLEC2D	chr12	9664969	9699555	Transverse
ENSG00000089818.17	genus.Adlercreutzia.id.812	Inverse variance weighted	25	-0.128397322366112	0.0199792281238567	1.30540496366809e-10	8.53734846238931e-08	NECAP1	chr12	8076939	8097859	Transverse
ENSG00000111237.18	genus.Adlercreutzia.id.812	Inverse variance weighted	6	0.194818863109464	0.0353624258551029	3.60457359720423e-08	1.6501737928001e-05	VPS29	chr12	110491097	110501559	Transverse
ENSG00000111664.10	genus.Adlercreutzia.id.812	Inverse variance weighted	96	-0.0505892043841589	0.00753776263985517	1.92719572969641e-11	1.47045034175836e-08	GNB3	chr12	6840211	6847393	Transverse
ENSG00000111665.11	genus.Adlercreutzia.id.812	Inverse variance weighted	26	-0.118276453141138	0.0247023831834834	1.68402653167256e-06	0.000571072108296072	CDCA3	chr12	6844793	6852066	Transverse
ENSG00000111671.9	genus.Adlercreutzia.id.812	Inverse variance weighted	85	0.0211521954411708	0.00382365878346067	3.1673447678417e-08	1.5263267733873e-05	SPSB2	chr12	6870949	6889358	Transverse
ENSG00000111676.14	genus.Adlercreutzia.id.812	Inverse variance weighted	85	-0.0892603640802903	0.0159969694404234	2.40754282256154e-08	1.29667424019844e-05	ATN1	chr12	6924463	6942321	Transverse
ENSG00000111678.10	genus.Adlercreutzia.id.812	Inverse variance weighted	81	-0.0382831248790189	0.00717188838678405	9.40074728385761e-08	4.09872581576192e-05	C12orf57	chr12	6943433	6946003	Transverse
ENSG00000111788.10	genus.Adlercreutzia.id.812	Inverse variance weighted	235	-0.0459386029677337	0.00252479010637371	5.65199432389589e-74	2.58748300147954e-70	RP11-22B23.1	chr12	9277235	9313241	Transverse
ENSG00000139182.13	genus.Adlercreutzia.id.812	Inverse variance weighted	26	-0.0476948750156305	0.013732321879794	0.00051432340509305	0.0498698452518627	CLSTN3	chr12	7130253	7158945	Transverse
ENSG00000139187.9	genus.Adlercreutzia.id.812	Inverse variance weighted	79	-0.180945451698753	0.0104069625048959	1.03582798857783e-67	3.16134702113954e-64	KLRG1	chr12	8950044	9010760	Transverse
ENSG00000139190.16	genus.Adlercreutzia.id.812	Inverse variance weighted	2	0.194892176095148	0.0480903768238098	5.06465410886884e-05	0.0103048828935118	VAMP1	chr12	6462323	6470987	Transverse
ENSG00000150045.11	genus.Adlercreutzia.id.812	Inverse variance weighted	39	-0.0700608623818108	0.0138658643448314	4.35474634343089e-07	0.000166133573001888	KLRF1	chr12	9827481	9845007	Transverse
ENSG00000164845.16	genus.Adlercreutzia.id.812	Inverse variance weighted	69	0.0167785475230178	0.00442016332829306	0.000147102144695736	0.0198068711299141	FAM86FP	chr12	8232512	8242948	Transverse
ENSG00000166527.7	genus.Adlercreutzia.id.812	Inverse variance weighted	68	-0.0705011132816187	0.00867493321149287	4.40074213562658e-16	4.0293194993797e-13	CLEC4D	chr12	8509475	8522366	Transverse
ENSG00000173262.11	genus.Adlercreutzia.id.812	Inverse variance weighted	21	0.0544725836765905	0.00828764658849961	4.93961742623902e-11	3.47901055035727e-08	SLC2A14	chr12	7812512	7891148	Transverse
ENSG00000175899.14	genus.Adlercreutzia.id.812	Inverse variance weighted	100	-0.0736149140646254	0.00858615903317204	1.00236363909213e-17	1.01973794216973e-14	A2M	chr12	9068183	9116229	Transverse
ENSG00000184293.7	genus.Adlercreutzia.id.812	Inverse variance weighted	100	-0.0337220459612264	0.00882463275609621	0.000132720961301877	0.0181372107713431	CLECL1	chr12	9715860	9733299	Transverse
ENSG00000204856.11	genus.Adlercreutzia.id.812	Inverse variance weighted	7	-0.147819471206053	0.0374049871659736	7.75443841130621e-05	0.0129090251079854	FAM216A	chr12	110468376	110490385	Transverse
ENSG00000214826.5	genus.Adlercreutzia.id.812	Inverse variance weighted	240	-0.0934628921965336	0.00712562973123653	2.65099802315968e-39	4.04542298334167e-36	DDX12P	chr12	9418673	9448229	Transverse
ENSG00000256069.7	genus.Adlercreutzia.id.812	Inverse variance weighted	282	-0.0597045702334609	0.00210227078124553	2.01992877636612e-177	1.84944678764082e-173	A2MP1	chr12	9228533	9275817	Transverse
ENSG00000256673.1	genus.Adlercreutzia.id.812	Inverse variance weighted	293	-0.0546495890285661	0.00333813032362819	3.06509855589456e-60	7.01601059444265e-57	RP11-599J14.2	chr12	9398355	9414851	Transverse
ENSG00000257443.1	genus.Adlercreutzia.id.812	Inverse variance weighted	3	-0.160716236628535	0.039757692084591	5.29083422434971e-05	0.010306995352797	RP11-150C16.1	chr12	58920639	59064238	Transverse
ENSG00000260423.1	genus.Adlercreutzia.id.812	Inverse variance weighted	240	-0.0173923285977131	0.00349872841779112	6.6593756167357e-07	0.000243892972587328	RP13-735L24.1	chr12	9367464	9397617	Transverse
ENSG00000274902.1	genus.Adlercreutzia.id.812	Inverse variance weighted	2	-0.0921007714687254	0.0255117349221435	0.000306039330702448	0.0341719038038002	RP1-197B17.4	chr12	47731908	47732351	Transverse
ENSG00000278635.1	genus.Adlercreutzia.id.812	Inverse variance weighted	209	-0.0515143640624373	0.00336602472773614	7.16620680570404e-53	1.31227579026052e-49	CTD-2318O12.1	chr12	9415641	9416718	Transverse
ENSG00000003056.7	genus.Akkermansia.id.4037	Inverse variance weighted	33	0.107435465937627	0.0159553662182183	1.65629125406541e-11	9.52263952884232e-09	M6PR	chr12	8941468	8949955	Transverse
ENSG00000010626.14	genus.Akkermansia.id.4037	Inverse variance weighted	92	-0.0434016026785021	0.00383325216053491	1.0165382059994e-29	2.33778373924712e-26	LRRC23	chr12	6904733	6914243	Transverse
ENSG00000089818.17	genus.Akkermansia.id.4037	Inverse variance weighted	25	-0.0829844192552582	0.0166785427471997	6.50727905618623e-07	0.000199534866792857	NECAP1	chr12	8076939	8097859	Transverse
ENSG00000111664.10	genus.Akkermansia.id.4037	Inverse variance weighted	96	0.067434242189048	0.00629168184687214	8.37962278309642e-27	9.635518747713e-24	GNB3	chr12	6840211	6847393	Transverse
ENSG00000111665.11	genus.Akkermansia.id.4037	Inverse variance weighted	26	0.0831890296560806	0.0206568938053827	5.64498165812544e-05	0.009110208118087	CDCA3	chr12	6844793	6852066	Transverse
ENSG00000111671.9	genus.Akkermansia.id.4037	Inverse variance weighted	85	-0.0351220436895719	0.00318984510335544	3.39810231114531e-28	4.46559188003224e-25	SPSB2	chr12	6870949	6889358	Transverse
ENSG00000111676.14	genus.Akkermansia.id.4037	Inverse variance weighted	85	0.148522612876531	0.0133498105338245	9.43315829233469e-29	1.44626038551978e-25	ATN1	chr12	6924463	6942321	Transverse
ENSG00000111678.10	genus.Akkermansia.id.4037	Inverse variance weighted	81	0.0668196645051825	0.005984963986198	6.07714565630233e-29	1.1180732578465e-25	C12orf57	chr12	6943433	6946003	Transverse
ENSG00000111684.10	genus.Akkermansia.id.4037	Inverse variance weighted	19	0.125424461098155	0.0334898464754771	0.000180286829195958	0.0207307317721702	LPCAT3	chr12	6980707	7018510	Transverse
ENSG00000111788.10	genus.Akkermansia.id.4037	Inverse variance weighted	236	0.034022728045971	0.00184837258379357	1.15750043217691e-75	5.3239232377977e-72	RP11-22B23.1	chr12	9277235	9313241	Transverse
ENSG00000139187.9	genus.Akkermansia.id.4037	Inverse variance weighted	79	0.0893123773434585	0.00868152170484427	8.01151903307391e-25	8.18866262058299e-22	KLRG1	chr12	8950044	9010760	Transverse
ENSG00000150045.11	genus.Akkermansia.id.4037	Inverse variance weighted	39	0.0661981875278203	0.011611376221631	1.19002464053085e-08	5.21287460392538e-06	KLRF1	chr12	9827481	9845007	Transverse
ENSG00000164845.16	genus.Akkermansia.id.4037	Inverse variance weighted	69	-0.0178770984885948	0.00369445642249688	1.3056090311612e-06	0.000373214979236546	FAM86FP	chr12	8232512	8242948	Transverse
ENSG00000166527.7	genus.Akkermansia.id.4037	Inverse variance weighted	68	0.0507518275413852	0.00727454490742031	3.02338866740403e-12	1.98658231081783e-09	CLEC4D	chr12	8509475	8522366	Transverse
ENSG00000175899.14	genus.Akkermansia.id.4037	Inverse variance weighted	100	0.0440330210193669	0.00716648654097016	8.03184873801027e-10	3.88868297583981e-07	A2M	chr12	9068183	9116229	Transverse
ENSG00000184293.7	genus.Akkermansia.id.4037	Inverse variance weighted	100	-0.059978762729982	0.0073600950774892	3.66390711441222e-16	2.80869012878983e-13	CLECL1	chr12	9715860	9733299	Transverse
ENSG00000226091.7	genus.Akkermansia.id.4037	Inverse variance weighted	48	-0.0563353327271633	0.00717477798500845	4.09920835100529e-15	2.9006628939152e-12	LINC00937	chr12	8295986	8396803	Transverse
ENSG00000256069.7	genus.Akkermansia.id.4037	Inverse variance weighted	282	0.0338936917020396	0.00175574358071025	4.92621839606731e-83	4.53162830254232e-79	A2MP1	chr12	9228533	9275817	Transverse
ENSG00000256673.1	genus.Akkermansia.id.4037	Inverse variance weighted	293	0.0231985944898006	0.0027988743997489	1.14642851767289e-16	9.58726903097538e-14	RP11-599J14.2	chr12	9398355	9414851	Transverse
ENSG00000257613.1	genus.Akkermansia.id.4037	Inverse variance weighted	4	-0.0820082125358904	0.0232708145960107	0.000424955908571835	0.0375881673360799	LINC01481	chr12	70219132	70221862	Transverse
ENSG00000260423.1	genus.Akkermansia.id.4037	Inverse variance weighted	240	0.0280209086971849	0.00293933612996189	1.52693544628558e-21	1.4046279170381e-18	RP13-735L24.1	chr12	9367464	9397617	Transverse
ENSG00000278635.1	genus.Akkermansia.id.4037	Inverse variance weighted	209	0.0385471481303009	0.00281298540550597	9.70294612404996e-43	2.97524671317119e-39	CTD-2318O12.1	chr12	9415641	9416718	Transverse
ENSG00000003056.7	genus.Alistipes.id.968	Inverse variance weighted	33	-0.06097382751933	0.0130373131662828	2.91285840240566e-06	0.000857315397300678	M6PR	chr12	8941468	8949955	Transverse
ENSG00000069493.14	genus.Alistipes.id.968	Inverse variance weighted	255	-0.02671658522545	0.00530763976210839	4.81330002047841e-07	0.000185893657874227	CLEC2D	chr12	9664969	9699555	Transverse
ENSG00000089818.17	genus.Alistipes.id.968	Inverse variance weighted	25	-0.0951242087331786	0.0137597382838397	4.73747405060929e-12	5.48895587188719e-09	NECAP1	chr12	8076939	8097859	Transverse
ENSG00000111325.16	genus.Alistipes.id.968	Inverse variance weighted	4	-0.230294600320831	0.0617293450652963	0.000190937038440113	0.0224024735354609	OGFOD2	chr12	122974683	122978897	Transverse
ENSG00000111752.10	genus.Alistipes.id.968	Inverse variance weighted	23	-0.119516128771057	0.0229430570423125	1.89605099234733e-07	0.000103379392047455	PHC1	chr12	8913896	8940362	Transverse
ENSG00000111788.10	genus.Alistipes.id.968	Inverse variance weighted	237	-0.00594338605640955	0.00152008187250496	9.2329826157977e-05	0.0133719556040358	RP11-22B23.1	chr12	9277235	9313241	Transverse
ENSG00000139182.13	genus.Alistipes.id.968	Inverse variance weighted	27	0.0475210262008027	0.0095657045926415	6.7697813122761e-07	0.00022410393922674	CLSTN3	chr12	7130253	7158945	Transverse
ENSG00000139187.9	genus.Alistipes.id.968	Inverse variance weighted	79	-0.06671860461696	0.00714582360565634	9.9357984297447e-21	1.84189831290607e-17	KLRG1	chr12	8950044	9010760	Transverse
ENSG00000150045.11	genus.Alistipes.id.968	Inverse variance weighted	39	-0.0992607077321801	0.00963639176236523	7.00163206440297e-25	1.62245319012378e-21	KLRF1	chr12	9827481	9845007	Transverse
ENSG00000150967.17	genus.Alistipes.id.968	Inverse variance weighted	6	-0.0779761691562072	0.0183635709804886	2.17385686649745e-05	0.00447766206568108	ABCB9	chr12	122920951	122981570	Transverse
ENSG00000164845.16	genus.Alistipes.id.968	Inverse variance weighted	69	-0.0177303743094596	0.00306800775290617	7.5093904428177e-09	5.35419538572902e-06	FAM86FP	chr12	8232512	8242948	Transverse
ENSG00000175548.8	genus.Alistipes.id.968	Inverse variance weighted	11	-0.0817775174325942	0.0211837239781297	0.000113204418461922	0.0156610709660232	ALG10B	chr12	38316578	38329728	Transverse
ENSG00000182196.13	genus.Alistipes.id.968	Inverse variance weighted	3	0.157705690827096	0.0444107323924331	0.000383666017566908	0.0362972834663019	ARL6IP4	chr12	122981650	122982913	Transverse
ENSG00000184293.7	genus.Alistipes.id.968	Inverse variance weighted	100	-0.139625465150013	0.006053692675436	1.05195448425379e-117	9.75056611454838e-114	CLECL1	chr12	9715860	9733299	Transverse
ENSG00000214826.5	genus.Alistipes.id.968	Inverse variance weighted	240	-0.0340089399073475	0.00399039523976219	1.55876702093968e-17	2.40803525284832e-14	DDX12P	chr12	9418673	9448229	Transverse
ENSG00000226091.7	genus.Alistipes.id.968	Inverse variance weighted	49	-0.0322046770294459	0.00717852614632875	7.24870133598093e-06	0.0017681108600844	LINC00937	chr12	8295986	8396803	Transverse
ENSG00000235602.5	genus.Alistipes.id.968	Inverse variance weighted	13	0.0440921013092632	0.0119362470377177	0.000220782565336755	0.0249565072939803	POU5F1P3	chr12	8133772	8134849	Transverse
ENSG00000256069.7	genus.Alistipes.id.968	Inverse variance weighted	282	-0.00662599992677834	0.00144814259111938	4.75047138476219e-06	0.00125806055043888	A2MP1	chr12	9228533	9275817	Transverse
ENSG00000256594.7	genus.Alistipes.id.968	Inverse variance weighted	257	0.0365264608948366	0.0034280049403574	1.6469215748856e-26	5.08843869253821e-23	RP11-705C15.2	chr12	9617284	9658412	Transverse
ENSG00000256673.1	genus.Alistipes.id.968	Inverse variance weighted	293	-0.0304552997951758	0.00231693668846334	1.82671673975549e-39	8.46591873039682e-36	RP11-599J14.2	chr12	9398355	9414851	Transverse
ENSG00000256967.1	genus.Alistipes.id.968	Inverse variance weighted	47	0.0367361905858614	0.00634725671722818	7.13451371667671e-09	5.35419538572902e-06	RP11-273B20.1	chr12	7129079	7131198	Transverse
ENSG00000260423.1	genus.Alistipes.id.968	Inverse variance weighted	240	-0.0200441646751881	0.00244146454325081	2.21384173808103e-16	2.93144272432472e-13	RP13-735L24.1	chr12	9367464	9397617	Transverse
ENSG00000278635.1	genus.Alistipes.id.968	Inverse variance weighted	209	-0.0131781968234927	0.00232072421190599	1.35893222375688e-08	8.99710198714466e-06	CTD-2318O12.1	chr12	9415641	9416718	Transverse
ENSG00000010626.14	genus.Allisonella.id.2174	Inverse variance weighted	84	-0.054481585228234	0.00740545785185385	1.88159389299719e-13	7.99301085745206e-10	LRRC23	chr12	6904733	6914243	Transverse
ENSG00000051825.14	genus.Allisonella.id.2174	Inverse variance weighted	2	0.514550450144003	0.117806198104531	1.25521222552206e-05	0.00226899639745434	MPHOSPH9	chr12	123152320	123244014	Transverse
ENSG00000089818.17	genus.Allisonella.id.2174	Inverse variance weighted	25	-0.159003722693897	0.0318015361884868	5.73673354608345e-07	0.000152310275648516	NECAP1	chr12	8076939	8097859	Transverse
ENSG00000111325.16	genus.Allisonella.id.2174	Inverse variance weighted	4	0.754644064324393	0.144775307220417	1.86293309394262e-07	6.08749214082173e-05	OGFOD2	chr12	122974683	122978897	Transverse
ENSG00000111328.6	genus.Allisonella.id.2174	Inverse variance weighted	5	-0.363187344578326	0.0600725427573491	1.48658677542162e-09	1.26300412439821e-06	CDK2AP1	chr12	123261484	123272334	Transverse
ENSG00000111664.10	genus.Allisonella.id.2174	Inverse variance weighted	95	0.0821712552164732	0.0121334810208153	1.26773952911409e-11	1.79511917322555e-08	GNB3	chr12	6840211	6847393	Transverse
ENSG00000111671.9	genus.Allisonella.id.2174	Inverse variance weighted	84	-0.0433222022495131	0.00613537604137227	1.65248097542792e-12	3.5098695918089e-09	SPSB2	chr12	6870949	6889358	Transverse
ENSG00000111676.14	genus.Allisonella.id.2174	Inverse variance weighted	83	0.183174656969634	0.025807170863266	1.26739977855741e-12	3.5098695918089e-09	ATN1	chr12	6924463	6942321	Transverse
ENSG00000111678.10	genus.Allisonella.id.2174	Inverse variance weighted	80	0.0807966055068918	0.0115214581389756	2.33751317960291e-12	3.97190239478126e-09	C12orf57	chr12	6943433	6946003	Transverse
ENSG00000130921.7	genus.Allisonella.id.2174	Inverse variance weighted	3	-0.398601872722671	0.0976108619448789	4.43469390030349e-05	0.00649934113127886	C12orf65	chr12	123232916	123257959	Transverse
ENSG00000139117.13	genus.Allisonella.id.2174	Inverse variance weighted	9	-0.229913011758486	0.0616650741208613	0.000192687575549663	0.0190357400217435	CPNE8	chr12	38646822	38907430	Transverse
ENSG00000139133.6	genus.Allisonella.id.2174	Inverse variance weighted	5	0.218425360659694	0.0535936543214916	4.58993017745682e-05	0.00649934113127886	ALG10	chr12	34024135	34029694	Transverse
ENSG00000139620.12	genus.Allisonella.id.2174	Inverse variance weighted	2	0.135379312794363	0.0359973628265189	0.000169362710050538	0.0173362118625225	KANSL2	chr12	48653401	48682238	Transverse
ENSG00000150967.17	genus.Allisonella.id.2174	Inverse variance weighted	5	0.241252057361738	0.0471964516856681	3.19345809915723e-07	9.12394937297133e-05	ABCB9	chr12	122920951	122981570	Transverse
ENSG00000171860.4	genus.Allisonella.id.2174	Inverse variance weighted	19	0.180386146829821	0.0333799132406946	6.51590124111356e-08	2.60919422292781e-05	C3AR1	chr12	8058302	8066471	Transverse
ENSG00000173262.11	genus.Allisonella.id.2174	Inverse variance weighted	21	-0.0693406995947296	0.0129356264851627	8.30177225198744e-08	3.06660248056023e-05	SLC2A14	chr12	7812512	7891148	Transverse
ENSG00000175548.8	genus.Allisonella.id.2174	Inverse variance weighted	10	-0.297144185830791	0.0470078216873717	2.59599054070473e-10	2.75694195422842e-07	ALG10B	chr12	38316578	38329728	Transverse
ENSG00000178449.8	genus.Allisonella.id.2174	Inverse variance weighted	4	-0.366504917372817	0.0941991585378489	9.99368606097337e-05	0.0119586417991591	COX14	chr12	50111979	50120457	Transverse
ENSG00000182196.13	genus.Allisonella.id.2174	Inverse variance weighted	3	-0.408399024766166	0.103537629825353	7.99832721610794e-05	0.0101423564220975	ARL6IP4	chr12	122981650	122982913	Transverse
ENSG00000184293.7	genus.Allisonella.id.2174	Inverse variance weighted	93	0.162043145325705	0.0144334553778693	3.00805732741248e-29	2.55564550536964e-25	CLECL1	chr12	9715860	9733299	Transverse
ENSG00000235423.8	genus.Allisonella.id.2174	Inverse variance weighted	2	-0.388312505518416	0.0927164508815627	2.81209535273492e-05	0.00459453117631459	RP11-282O18.3	chr12	123252030	123260970	Transverse
ENSG00000247934.4	genus.Allisonella.id.2174	Inverse variance weighted	4	0.178427461835192	0.0403468918218045	9.76400216387786e-06	0.00188534005418878	RP11-967K21.1	chr12	28163298	28190738	Transverse
ENSG00000255374.3	genus.Allisonella.id.2174	Inverse variance weighted	4	-0.0723914422744098	0.0191182227670126	0.000152774717215337	0.0162246749682688	TAS2R43	chr12	11091287	11092313	Transverse
ENSG00000256069.7	genus.Allisonella.id.2174	Inverse variance weighted	270	-0.0183147959698413	0.00339317978281182	6.7563880537208e-08	2.60919422292781e-05	A2MP1	chr12	9228533	9275817	Transverse
ENSG00000256594.7	genus.Allisonella.id.2174	Inverse variance weighted	139	-0.0796208591603865	0.0123820123642635	1.2729788017737e-10	1.54503255712419e-07	RP11-705C15.2	chr12	9617284	9658412	Transverse
ENSG00000257718.1	genus.Allisonella.id.2174	Inverse variance weighted	6	-0.125869801523234	0.0329848261703899	0.000135637419477247	0.0151628357352459	RP11-396F22.1	chr12	38906451	38909592	Transverse
ENSG00000272368.2	genus.Allisonella.id.2174	Inverse variance weighted	4	0.129309003166109	0.0342033595619799	0.000156454868286992	0.01641037729588	RP4-605O3.4	chr12	50123364	50165618	Transverse
ENSG00000003056.7	genus.Anaerofilum.id.2053	Inverse variance weighted	33	0.105353642052312	0.0245497731098399	1.77525866190245e-05	0.00212704018095838	M6PR	chr12	8941468	8949955	Transverse
ENSG00000010626.14	genus.Anaerofilum.id.2053	Inverse variance weighted	92	0.0829477316770816	0.0058683781606536	2.3213967260924e-45	5.28465964694935e-42	LRRC23	chr12	6904733	6914243	Transverse
ENSG00000111237.18	genus.Anaerofilum.id.2053	Inverse variance weighted	6	-0.156907560597827	0.0452794289300302	0.000529607440182488	0.0285361263331464	VPS29	chr12	110491097	110501559	Transverse
ENSG00000111664.10	genus.Anaerofilum.id.2053	Inverse variance weighted	96	-0.117759193230285	0.00962661978890718	2.08006389839024e-34	3.15684364312359e-31	GNB3	chr12	6840211	6847393	Transverse
ENSG00000111665.11	genus.Anaerofilum.id.2053	Inverse variance weighted	26	-0.154949391890248	0.0315517613591919	9.06322517047955e-07	0.000179412453048667	CDCA3	chr12	6844793	6852066	Transverse
ENSG00000111671.9	genus.Anaerofilum.id.2053	Inverse variance weighted	85	0.0704924002302528	0.00488274938237793	3.02602435629857e-47	1.37774888942274e-43	SPSB2	chr12	6870949	6889358	Transverse
ENSG00000111676.14	genus.Anaerofilum.id.2053	Inverse variance weighted	85	-0.28853636256983	0.0204536475955211	3.44673514389438e-45	6.27719404406044e-42	ATN1	chr12	6924463	6942321	Transverse
ENSG00000111678.10	genus.Anaerofilum.id.2053	Inverse variance weighted	81	-0.129685208654441	0.0091577771827325	1.59227960408402e-45	4.83309935826303e-42	C12orf57	chr12	6943433	6946003	Transverse
ENSG00000111788.10	genus.Anaerofilum.id.2053	Inverse variance weighted	229	-0.0146991541709257	0.00284305824584665	2.33854847855231e-07	5.46021088351214e-05	RP11-22B23.1	chr12	9277235	9313241	Transverse
ENSG00000139117.13	genus.Anaerofilum.id.2053	Inverse variance weighted	9	-0.238924231449607	0.0388094735101898	7.4446312765564e-10	4.16037183904107e-07	CPNE8	chr12	38646822	38907430	Transverse
ENSG00000139133.6	genus.Anaerofilum.id.2053	Inverse variance weighted	6	0.253134689934086	0.0392668782050754	1.14448014827955e-10	8.05908405733851e-08	ALG10	chr12	34024135	34029694	Transverse
ENSG00000139187.9	genus.Anaerofilum.id.2053	Inverse variance weighted	79	0.0567339835776266	0.0132971609138984	1.98453365684337e-05	0.00228895373152743	KLRG1	chr12	8950044	9010760	Transverse
ENSG00000139194.7	genus.Anaerofilum.id.2053	Inverse variance weighted	5	0.249860292875731	0.0759123608727913	0.000996790895676824	0.0451580989852396	RBP5	chr12	7123684	7128942	Transverse
ENSG00000164845.16	genus.Anaerofilum.id.2053	Inverse variance weighted	69	0.0221487656196389	0.00559991661870828	7.6472057039464e-05	0.00633049592183054	FAM86FP	chr12	8232512	8242948	Transverse
ENSG00000166527.7	genus.Anaerofilum.id.2053	Inverse variance weighted	68	-0.0543035803874729	0.0111996876402497	1.24292496672604e-06	0.000230981117285864	CLEC4D	chr12	8509475	8522366	Transverse
ENSG00000171860.4	genus.Anaerofilum.id.2053	Inverse variance weighted	20	0.162098887092552	0.0264227950325893	8.52598164693162e-10	4.3131993820533e-07	C3AR1	chr12	8058302	8066471	Transverse
ENSG00000173262.11	genus.Anaerofilum.id.2053	Inverse variance weighted	21	-0.0501200290639706	0.0106252809179273	2.39283620200258e-06	0.000403503082508065	SLC2A14	chr12	7812512	7891148	Transverse
ENSG00000175548.8	genus.Anaerofilum.id.2053	Inverse variance weighted	10	-0.240290725765534	0.037279120958438	1.15053912525149e-10	8.05908405733851e-08	ALG10B	chr12	38316578	38329728	Transverse
